date,cid,ndelivered,ndrop,nclicked,nopened,predict
2018-03-07,12cd32b8-baa7-4dc2-b23b-6a300aaed043,702,760,0,84,89
2018-03-07,52cb3b75-86d5-4dcd-840d-9839ffe7d517,1,0,0,1,0
2018-03-07,68c8d097-3eeb-4bb6-97d2-22cdc808e7c8,3,0,1,3,0
2018-03-07,9b314efa-2fda-4f70-8c59-71c2fbf8056e,4,0,0,3,2
2018-03-07,9dda2951-823a-46e0-bff1-676cc6cb01bb,3,0,0,2,0
2018-03-07,b6645475-a4a0-46fb-a5bf-f66c734813f6,3,0,1,2,0
2018-03-07,e609a837-afca-42ec-ac2f-5664ce3e8712,3,0,2,3,0
