date,cid,ndelivered,ndrop,nclicked,nopened,predict
2018-03-20,01d2757d-1407-447d-a3e6-fadf0aaeb5b1,7,1,3,5,4
2018-03-20,1b134c60-629c-4bd7-b8a3-038f8bf90677,42,5,1,10,28
2018-03-20,443e3efe-945e-4831-84cb-866951b738b5,10,0,0,6,0
2018-03-20,679f5e96-c8d1-42ba-b0e4-7a9201f9fd69,710,77,4,137,119
2018-03-20,cb87782e-fd70-4543-849b-8b90dd3c8492,10,0,0,6,0
