date,cid,ndelivered,ndrop,nclicked,nopened,predict
2018-04-27,1c69cfd4-f806-4e33-ab22-437bf2507fd8,99,1,0,41,45
2018-04-27,6d82f604-68bf-4750-a10c-2b0c852ad347,944,791,1,1,4
2018-04-27,7bc73b79-94a3-41fa-8bdd-ff119de79b71,1850,488,3,60,661
2018-04-27,80c7fcb4-f004-4101-ab24-0dc92b9a5942,137,5,1,53,90
