date,cid,ndelivered,ndrop,nclicked,nopened,predict
2018-04-23,0abdcfec-adf0-4376-97f8-468c8755912a,1,0,0,0,0
2018-04-23,5ebce5a1-3fb8-4fa4-98e0-9b04ce82bdd6,115,9,0,70,0
2018-04-23,8454c846-6312-4356-b8a7-aa0a6b039c06,126,8,0,77,60
2018-04-23,93c05892-ce9a-4fdc-894f-36afad1a100a,0,0,0,0,0
2018-04-23,a3be4c38-c0ae-4c6a-a478-a9cea3cf40bb,1082,366,2,39,348
