date,cid,ndelivered,ndrop,nclicked,nopened,predict
2018-04-03,4549f298-5622-4e80-9929-30638ea40d76,4,0,0,2,0
2018-04-03,5897b19c-e05a-4bd2-8477-4d94e65dd95b,7,0,0,5,1
2018-04-03,a29d7832-1641-4627-9c72-6db1f0b37a78,2926,83,48,606,500
2018-04-03,b6e14c31-41eb-454e-b384-20ccbe6c722a,25,1,0,8,18
2018-04-03,d4dc736c-f9e5-44aa-b636-1c877eeebbcc,19,0,2,12,8
2018-04-03,ef14a8d7-3fee-4687-bf11-c383bc817a79,1,0,0,1,1
2018-04-03,f77eb140-f99f-48f5-8257-543c6c2fc566,4,0,2,2,0
