date,cid,ndelivered,ndrop,nclicked,nopened,predict
2018-03-26,0c849521-0a26-4434-967e-10d868df9c53,2505,795,28,434,97
2018-03-26,4c022f3d-e4fa-40ed-ac1b-cba94168be2b,489,2217,0,9,103
2018-03-26,4e7e9755-8296-435f-aaa0-a15a445f353b,2506,794,21,466,201
2018-03-26,68d92a4e-d8cd-4b83-b501-1cef1c203590,10,0,4,7,0
2018-03-26,8178869c-0d05-4135-8f77-ef10c71ebd49,2507,792,19,439,200
