date,cid,ndelivered,ndrop,nclicked,nopened,predict
2018-02-03,37676,30,0,0,0,21
2018-02-03,37677,30,0,0,15,25
2018-02-03,37678,14,2,1,8,10
2018-02-03,37679,23,29,4,6,49
2018-02-03,37680,0,0,0,0,0
2018-02-03,37681,13,0,0,4,2
2018-02-03,37682,23,1,0,10,14
2018-02-03,37683,2,0,0,1,1
2018-02-03,37684,0,0,0,0,0
