date,cid,ndelivered,ndrop,nclicked,nopened,predict
2018-02-28,04694459-65b0-4544-8b1f-2547c8414675,0,0,0,0,0
2018-02-28,48038460-6a2a-40d3-9d28-1c1a11e0609b,31,2,0,5,23
